date,Region,mean_daily_site_volume,median_daily_site_volume,total_daily_site_volume,n_sites
2021-11-02,IRE3,16731.0,16356.0,451737,27
2021-11-02,NCITY,16896.975,15108.0,3379395,200
2021-11-02,SCITY,15235.371621621622,15848.5,2254835,148
2021-11-02,WCITY1,17037.55,15546.0,2044506,120
2021-11-03,CCITY,16966.737288135595,15141.0,2002075,118
2021-11-03,DCC1,23020.897058823528,20651.5,1565421,68
2021-11-03,IRE,20931.035532994923,17821.0,4123414,197
2021-11-03,IRE3,17211.76923076923,17082.5,447506,26
2021-11-03,NCITY,17155.64,15253.5,3431128,200
2021-11-03,SCITY,15681.326530612245,16619.0,2305155,147
2021-11-03,WCITY1,17239.016666666666,15689.0,2068682,120
2021-11-04,CCITY,17832.20338983051,15875.0,2104200,118
2021-11-04,DCC1,24049.731343283584,21244.0,1611332,67
2021-11-04,IRE,21198.661616161615,18056.0,4197335,198
2021-11-04,IRE3,18042.153846153848,18470.0,469096,26
2021-11-04,NCITY,17805.49,15868.0,3561098,200
2021-11-04,SCITY,16268.122448979591,17381.0,2391414,147
2021-11-04,WCITY1,17812.275,15851.0,2137473,120
2021-11-05,CCITY,18752.43220338983,17360.0,2212787,118
2021-11-05,DCC1,25013.86567164179,21386.0,1675929,67
2021-11-05,IRE,21790.41919191919,19139.0,4314503,198
2021-11-05,IRE3,20562.115384615383,21545.0,534615,26
2021-11-05,NCITY,18677.7,16489.0,3735540,200
2021-11-05,SCITY,16778.557823129253,18217.0,2466448,147
2021-11-05,WCITY1,18280.5,16728.5,2193660,120
2021-11-06,CCITY,17394.21186440678,15266.5,2052517,118
2021-11-06,DCC1,21032.298507462685,18036.0,1409164,67
2021-11-06,IRE,19107.345177664974,17126.0,3764147,197
2021-11-06,IRE3,18856.30769230769,19549.5,490264,26
2021-11-06,NCITY,16636.755,15057.5,3327351,200
2021-11-06,SCITY,15547.122448979591,16834.0,2285427,147
2021-11-06,WCITY1,16529.383333333335,15635.5,1983526,120
2021-11-07,CCITY,14447.322033898305,12457.5,1704784,118
2021-11-07,DCC1,19355.582089552237,15522.0,1296824,67
2021-11-07,IRE,17006.0,15194.0,3350182,197
2021-11-07,IRE3,16427.444444444445,16111.0,443541,27
2021-11-07,NCITY,14712.85,13329.5,2942570,200
2021-11-07,SCITY,13094.714285714286,13101.0,1924923,147
2021-11-07,WCITY1,14178.691666666668,12946.0,1701443,120
2021-11-08,CCITY,16283.525423728814,14481.0,1921456,118
2021-11-08,DCC1,22932.68656716418,18954.0,1536490,67
2021-11-08,IRE,19996.238578680204,17376.0,3939259,197
2021-11-08,IRE3,18656.703703703704,19871.0,503731,27
2021-11-08,NCITY,17179.905,15227.0,3435981,200
2021-11-08,SCITY,14902.700680272108,15941.0,2190697,147
2021-11-08,WCITY1,16553.041666666668,15440.5,1986365,120
2021-11-09,CCITY,16746.72033898305,15123.5,1976113,118
2021-11-09,DCC1,22948.617647058825,18992.5,1560506,68
2021-11-09,IRE,20816.431472081218,17849.0,4100837,197
2021-11-09,IRE3,19173.444444444445,19288.0,517683,27
2021-11-09,NCITY,17536.635,15551.0,3507327,200
2021-11-09,SCITY,15461.176870748299,16852.0,2272793,147
2021-11-09,WCITY1,17112.908333333333,15469.5,2053549,120
2021-11-10,CCITY,17396.966101694914,15497.0,2052842,118
2021-11-10,DCC1,23970.97014925373,20334.0,1606055,67
2021-11-10,IRE,21450.852791878173,18457.0,4225818,197
2021-11-10,IRE3,19967.185185185186,20378.0,539114,27
2021-11-10,NCITY,17994.705,16150.5,3598941,200
2021-11-10,SCITY,15970.714285714286,17119.0,2347695,147
2021-11-10,WCITY1,17345.225,15585.5,2081427,120
2021-11-11,CCITY,18117.59663865546,16745.0,2155994,119
2021-11-11,DCC1,24081.823529411766,20467.5,1637564,68
2021-11-11,IRE,21769.8730964467,18417.0,4288665,197
2021-11-11,IRE3,19957.0,20639.0,538839,27
2021-11-11,NCITY,18450.34,16348.5,3690068,200
2021-11-11,SCITY,16553.175675675677,17603.0,2449870,148
2021-11-11,WCITY1,17654.016666666666,16275.0,2118482,120
2021-11-12,CCITY,19083.680672268907,17113.0,2270958,119
2021-11-12,DCC1,25041.17910447761,21083.0,1677759,67
2021-11-12,IRE,22430.51776649746,19039.0,4418812,197
2021-11-12,IRE3,21165.74074074074,22037.0,571475,27
2021-11-12,NCITY,18999.815,16732.0,3799963,200
2021-11-12,SCITY,17443.27210884354,18354.0,2564161,147
2021-11-12,WCITY1,18047.275,16817.5,2165673,120
2021-11-13,CCITY,17487.254237288136,15286.0,2063496,118
2021-11-13,DCC1,21038.582089552237,18594.0,1409585,67
2021-11-13,IRE,18844.812182741116,16506.0,3712428,197
2021-11-13,IRE3,18846.814814814814,18409.0,508864,27
2021-11-13,NCITY,16519.385,15156.5,3303877,200
2021-11-13,SCITY,15459.605442176871,16784.0,2272562,147
2021-11-13,WCITY1,15938.233333333334,14948.5,1912588,120
2021-11-14,CCITY,14948.016949152543,12425.0,1763866,118
2021-11-14,DCC1,19295.253731343284,15481.0,1292782,67
2021-11-14,IRE,16932.71573604061,14361.0,3335745,197
2021-11-14,IRE3,16631.703703703704,15558.0,449056,27
2021-11-14,NCITY,14746.685,13390.0,2949337,200
2021-11-14,SCITY,13116.3537414966,13662.0,1928104,147
2021-11-14,WCITY1,14000.9,12979.0,1680108,120
2021-11-15,CCITY,16428.78813559322,14498.5,1938597,118
2021-11-15,DCC1,23327.641791044774,18955.0,1562952,67
2021-11-15,IRE,20236.48223350254,17100.0,3986587,197
2021-11-15,IRE3,18612.703703703704,18544.0,502543,27
2021-11-15,NCITY,17276.59,15420.0,3455318,200
2021-11-15,SCITY,14663.904761904761,15865.0,2155594,147
2021-11-15,WCITY1,16288.016666666666,14783.0,1954562,120
2021-11-16,CCITY,16869.78813559322,15328.0,1990635,118
2021-11-16,DCC1,19808.102564102563,16220.5,1545032,78
2021-11-16,IRE,19368.690476190477,16349.5,4067425,210
2021-11-16,IRE3,17847.11111111111,19031.0,481872,27
2021-11-16,NCITY,16447.104265402842,14813.0,3470339,211
2021-11-16,SCITY,14549.398692810457,15526.0,2226058,153
2021-11-16,WCITY1,16346.133333333333,14556.0,1961536,120
2021-11-17,CCITY,17515.330508474577,15889.5,2066809,118
2021-11-17,DCC1,23928.10447761194,20348.0,1603183,67
2021-11-17,IRE,21215.4797979798,18134.5,4200665,198
2021-11-17,IRE3,18856.703703703704,18119.0,509131,27
2021-11-17,NCITY,17802.86,16259.5,3560572,200
2021-11-17,SCITY,15693.851351351352,16661.5,2322690,148
2021-11-17,WCITY1,16602.041666666668,14945.0,1992245,120
2021-11-18,CCITY,18174.889830508473,16552.0,2144637,118
2021-11-18,DCC1,24259.537313432837,20787.0,1625389,67
2021-11-18,IRE,21346.371859296483,18289.0,4247928,199
2021-11-18,IRE3,18991.074074074073,18585.0,512759,27
2021-11-18,NCITY,18162.36,16071.5,3632472,200
2021-11-18,SCITY,16177.04054054054,17107.5,2394202,148
2021-11-18,WCITY1,17019.966666666667,15543.5,2042396,120
2021-11-19,CCITY,18592.915254237287,16781.5,2193964,118
2021-11-19,DCC1,24980.940298507463,20705.0,1673723,67
2021-11-19,IRE,21678.316582914573,18626.0,4313985,199
2021-11-19,IRE3,19258.88888888889,19788.0,519990,27
2021-11-19,NCITY,18474.77,16299.5,3694954,200
2021-11-19,SCITY,16407.425675675677,17357.5,2428299,148
2021-11-19,WCITY1,17472.225,16174.0,2096667,120
2021-11-20,CCITY,16769.35593220339,15350.0,1978784,118
2021-11-20,DCC1,21078.0,17759.0,1412226,67
2021-11-20,IRE,18898.371859296483,16846.0,3760776,199
2021-11-20,IRE3,18083.962962962964,18809.0,488267,27
2021-11-20,NCITY,16095.895,14263.5,3219179,200
2021-11-20,SCITY,14727.21088435374,15610.0,2164900,147
2021-11-20,WCITY1,15618.658333333333,14471.5,1874239,120
2021-11-21,CCITY,14841.838983050848,12907.5,1751337,118
2021-11-21,DCC1,19673.611940298506,15384.0,1318132,67
2021-11-21,IRE,16563.73366834171,14160.0,3296183,199
2021-11-21,IRE3,15829.37037037037,16107.0,427393,27
2021-11-21,NCITY,14680.215,12999.0,2936043,200
2021-11-21,SCITY,13118.918367346938,14140.0,1928481,147
2021-11-21,WCITY1,13842.45,13019.0,1661094,120
2021-11-22,CCITY,16335.42372881356,14300.0,1927580,118
2021-11-22,DCC1,23016.880597014926,19255.0,1542131,67
2021-11-22,IRE,19798.97487437186,16930.0,3939996,199
2021-11-22,IRE3,17594.666666666668,18542.0,475056,27
2021-11-22,NCITY,16996.55,15071.0,3399310,200
2021-11-22,SCITY,14406.65306122449,15708.0,2117778,147
2021-11-22,WCITY1,16327.758333333333,15318.5,1959331,120
2021-11-23,CCITY,16452.872881355932,14744.5,1941439,118
2021-11-23,DCC1,22390.397058823528,17852.0,1522547,68
2021-11-23,IRE,20295.256281407033,17348.0,4038756,199
2021-11-23,IRE3,18412.88888888889,19601.0,497148,27
2021-11-23,NCITY,17162.485,15036.5,3432497,200
2021-11-23,SCITY,14897.858108108108,15921.5,2204883,148
2021-11-23,WCITY1,16612.858333333334,15186.0,1993543,120
2021-11-24,CCITY,15987.966101694916,13657.0,1886580,118
2021-11-24,DCC1,23189.44776119403,18674.0,1553693,67
2021-11-24,IRE,20507.979899497488,17771.0,4081088,199
2021-11-24,IRE3,18531.037037037036,18752.0,500338,27
2021-11-24,NCITY,17084.13930348259,15289.0,3433912,201
2021-11-24,SCITY,15117.755102040815,16417.0,2222310,147
2021-11-24,WCITY1,16476.541666666668,15279.0,1977185,120
2021-11-25,CCITY,17690.372881355932,15955.5,2087464,118
2021-11-25,DCC1,24494.0,20843.0,1616604,66
2021-11-25,IRE,21397.93969849246,18265.0,4258190,199
2021-11-25,IRE3,18581.703703703704,18014.0,501706,27
2021-11-25,NCITY,17863.765,15930.5,3572753,200
2021-11-25,SCITY,16028.292517006803,17155.0,2356159,147
2021-11-25,WCITY1,17400.975,16105.5,2088117,120
2021-11-26,CCITY,18231.85593220339,16706.0,2151359,118
2021-11-26,DCC1,24998.924242424244,20434.5,1649929,66
2021-11-26,IRE,21573.819095477385,18854.0,4293190,199
2021-11-26,IRE3,19670.074074074073,18853.0,531092,27
2021-11-26,NCITY,18318.085427135677,16388.0,3645299,199
2021-11-26,SCITY,16544.210884353743,18417.0,2431999,147
2021-11-26,WCITY1,17629.508333333335,16781.0,2115541,120
2021-11-27,CCITY,16726.14406779661,15275.0,1973685,118
2021-11-27,DCC1,21172.31818181818,18016.5,1397373,66
2021-11-27,IRE,18360.959798994976,16310.0,3653831,199
2021-11-27,IRE3,18016.88888888889,16816.0,486456,27
2021-11-27,NCITY,16040.281407035176,14206.0,3192016,199
2021-11-27,SCITY,15007.047619047618,16335.0,2206036,147
2021-11-27,WCITY1,15572.608333333334,15165.5,1868713,120
2021-11-28,CCITY,15185.296610169491,13015.5,1791865,118
2021-11-28,DCC1,19581.303030303032,15721.0,1292366,66
2021-11-28,IRE,16143.834170854272,13886.0,3212623,199
2021-11-28,IRE3,15540.0,13611.0,419580,27
2021-11-28,NCITY,14464.402010050251,12928.0,2878416,199
2021-11-28,SCITY,13232.768707482994,14403.0,1945217,147
2021-11-28,WCITY1,13712.1,13342.5,1645452,120
2021-11-29,CCITY,16353.364406779661,14647.0,1929697,118
2021-11-29,DCC1,22977.939393939392,19750.0,1516544,66
2021-11-29,IRE,19756.13567839196,17156.0,3931471,199
2021-11-29,IRE3,18484.925925925927,17220.0,499093,27
2021-11-29,NCITY,16768.743718592967,14763.0,3336980,199
2021-11-29,SCITY,14556.034013605442,15553.0,2139737,147
2021-11-29,WCITY1,16235.358333333334,15259.0,1948243,120
2021-11-30,CCITY,16538.398305084746,15034.0,1951531,118
2021-11-30,DCC1,23068.227272727272,19919.0,1522503,66
2021-11-30,IRE,20232.57,17455.0,4046514,200
2021-11-30,IRE3,18567.85185185185,16661.0,501332,27
2021-11-30,NCITY,17097.638190954774,15459.0,3402430,199
2021-11-30,SCITY,15251.299319727892,16623.0,2241941,147
2021-11-30,WCITY1,16718.525,15576.0,2006223,120
2021-12-01,CCITY,17280.508474576272,15779.0,2039100,118
2021-12-01,DCC1,23859.303030303032,20645.5,1574714,66
2021-12-01,IRE,20953.8,17766.5,4190760,200
2021-12-01,IRE3,19576.85185185185,18221.0,528575,27
2021-12-01,NCITY,17489.899497487437,15902.0,3480490,199
2021-12-01,SCITY,15683.374149659863,17010.0,2305456,147
2021-12-01,WCITY1,17003.533333333333,15756.5,2040424,120
2021-12-02,CCITY,18038.830508474577,16791.0,2128582,118
2021-12-02,DCC1,24420.272727272728,20720.0,1611738,66
2021-12-02,IRE,21181.79292929293,18294.0,4193995,198
2021-12-02,IRE3,20158.444444444445,18081.0,544278,27
2021-12-02,NCITY,17840.603015075376,15970.0,3550280,199
2021-12-02,SCITY,16321.775510204081,17337.0,2399301,147
2021-12-02,WCITY1,17180.983333333334,15698.5,2061718,120
2021-12-03,CCITY,18773.77966101695,17310.5,2215306,118
2021-12-03,DCC1,24477.926470588234,20528.5,1664499,68
2021-12-03,IRE,21702.22110552764,18492.0,4318742,199
2021-12-03,IRE3,19480.777777777777,18197.0,525981,27
2021-12-03,NCITY,18436.597989949747,16617.0,3668883,199
2021-12-03,SCITY,17268.736486486487,18550.0,2555773,148
2021-12-03,WCITY1,17725.383333333335,16782.0,2127046,120
2021-12-04,CCITY,17391.372881355932,16229.0,2052182,118
2021-12-04,DCC1,20832.91176470588,18169.0,1416638,68
2021-12-04,IRE,18820.587939698493,16646.0,3745297,199
2021-12-04,IRE3,18676.346153846152,16988.0,485585,26
2021-12-04,NCITY,16202.386934673366,14516.0,3224275,199
2021-12-04,SCITY,15218.513513513513,16320.0,2252340,148
2021-12-04,WCITY1,15650.508333333333,15360.0,1878061,120
2021-12-05,CCITY,14835.533898305084,13065.5,1750593,118
2021-12-05,DCC1,18585.191176470587,14951.5,1263793,68
2021-12-05,IRE,16467.824120603014,14567.0,3277097,199
2021-12-05,IRE3,16186.653846153846,14279.5,420853,26
2021-12-05,NCITY,14257.693467336683,12891.0,2837281,199
2021-12-05,SCITY,12926.027027027027,13931.0,1913052,148
2021-12-05,WCITY1,13780.225,13111.0,1653627,120
2021-12-06,CCITY,16778.0593220339,14938.0,1979811,118
2021-12-06,DCC1,22881.014705882353,19084.0,1555909,68
2021-12-06,IRE,20085.115,17042.0,4017023,200
2021-12-06,IRE3,18553.153846153848,16502.0,482382,26
2021-12-06,NCITY,16966.1,15270.5,3393220,200
2021-12-06,SCITY,15018.655405405405,16216.0,2222761,148
2021-12-06,WCITY1,16514.783333333333,15688.0,1981774,120
2021-12-07,CCITY,15457.601694915254,13682.0,1823997,118
2021-12-07,DCC1,19619.66176470588,16852.5,1334137,68
2021-12-07,IRE,15256.315,13101.5,3051263,200
2021-12-07,IRE3,14694.923076923076,13203.0,382068,26
2021-12-07,NCITY,14563.625,13498.0,2912725,200
2021-12-07,SCITY,13218.331081081082,13926.0,1956313,148
2021-12-07,WCITY1,14541.116666666667,13902.5,1744934,120
2021-12-08,CCITY,16781.4406779661,15207.5,1980210,118
2021-12-08,DCC1,21864.308823529413,18409.0,1486773,68
2021-12-08,IRE,18510.685,15885.0,3702137,200
2021-12-08,IRE3,17400.03846153846,16137.0,452401,26
2021-12-08,NCITY,16331.255,14674.5,3266251,200
2021-12-08,SCITY,14874.945945945947,16099.0,2201492,148
2021-12-08,WCITY1,16266.708333333334,15456.5,1952005,120
2021-12-09,CCITY,17901.254237288136,16533.5,2112348,118
2021-12-09,DCC1,24162.176470588234,20325.5,1643028,68
2021-12-09,IRE,21656.425,18876.0,4331285,200
2021-12-09,IRE3,19089.074074074073,18457.0,515405,27
2021-12-09,NCITY,18127.7,16151.0,3625540,200
2021-12-09,SCITY,16442.83108108108,17797.5,2433539,148
2021-12-09,WCITY1,17404.558333333334,16667.5,2088547,120
2021-12-10,CCITY,18751.813559322032,17219.5,2212714,118
2021-12-10,DCC1,24587.33823529412,20582.5,1671939,68
2021-12-10,IRE,21808.635,18985.5,4361727,200
2021-12-10,IRE3,20167.074074074073,18242.0,544511,27
2021-12-10,NCITY,18559.77,16809.5,3711954,200
2021-12-10,SCITY,16977.567567567567,18125.5,2512680,148
2021-12-10,WCITY1,17810.116666666665,16654.0,2137214,120
2021-12-11,CCITY,17039.177966101695,15469.0,2010623,118
2021-12-11,DCC1,21352.279411764706,17804.5,1451955,68
2021-12-11,IRE,18607.68,16286.5,3721536,200
2021-12-11,IRE3,17825.703703703704,16508.0,481294,27
2021-12-11,NCITY,16381.155,14779.5,3276231,200
2021-12-11,SCITY,15373.554054054053,16055.5,2275286,148
2021-12-11,WCITY1,15711.116666666667,15491.0,1885334,120
2021-12-12,CCITY,14759.745762711864,12624.5,1741650,118
2021-12-12,DCC1,18954.397058823528,15647.0,1288899,68
2021-12-12,IRE,16479.75,14305.5,3295950,200
2021-12-12,IRE3,15637.518518518518,14532.0,422213,27
2021-12-12,NCITY,14607.06,12863.5,2921412,200
2021-12-12,SCITY,12961.675675675675,13692.0,1918328,148
2021-12-12,WCITY1,13933.308333333332,13536.0,1671997,120
2021-12-13,CCITY,16017.35593220339,14017.5,1890048,118
2021-12-13,DCC1,22855.117647058825,17989.5,1554148,68
2021-12-13,IRE,19928.696517412936,17124.0,4005668,201
2021-12-13,IRE3,17736.703703703704,17094.0,478891,27
2021-12-13,NCITY,16650.55,15406.0,3330110,200
2021-12-13,SCITY,14454.398648648648,15887.0,2139251,148
2021-12-13,WCITY1,16524.6,15790.5,1982952,120
2021-12-14,CCITY,17379.991525423728,15935.0,2050839,118
2021-12-14,DCC1,24332.558823529413,19795.0,1654614,68
2021-12-14,IRE,21049.194029850747,18318.0,4230888,201
2021-12-14,IRE3,19038.51851851852,17553.0,514040,27
2021-12-14,NCITY,17958.355,16070.0,3591671,200
2021-12-14,SCITY,15694.27027027027,16931.0,2322752,148
2021-12-14,WCITY1,17127.658333333333,16082.0,2055319,120
2021-12-15,CCITY,17597.822033898305,16511.0,2076543,118
2021-12-15,DCC1,24464.83823529412,19724.0,1663609,68
2021-12-15,IRE,21474.89108910891,18723.0,4337928,202
2021-12-15,IRE3,19477.074074074073,17945.0,525881,27
2021-12-15,NCITY,18099.86069651741,16498.0,3638072,201
2021-12-15,SCITY,16182.337837837838,17594.0,2394986,148
2021-12-15,WCITY1,17576.983333333334,16110.5,2109238,120
2021-12-16,CCITY,18192.344537815126,16577.0,2164889,119
2021-12-16,DCC1,24821.691176470587,19970.0,1687875,68
2021-12-16,IRE,21591.69801980198,18490.0,4361523,202
2021-12-16,IRE3,19285.821428571428,18212.5,540003,28
2021-12-16,NCITY,18684.3216080402,17038.0,3718180,199
2021-12-16,SCITY,16687.527027027027,17999.5,2469754,148
2021-12-16,WCITY1,17615.1,16666.0,2113812,120
2021-12-17,CCITY,18991.57627118644,17758.0,2241006,118
2021-12-17,DCC1,25499.04411764706,21041.5,1733935,68
2021-12-17,IRE,22025.158415841583,19213.5,4449082,202
2021-12-17,IRE3,20765.571428571428,19519.5,581436,28
2021-12-17,NCITY,19198.658291457286,17305.0,3820533,199
2021-12-17,SCITY,17348.263513513513,18512.0,2567543,148
2021-12-17,WCITY1,18350.991666666665,17127.5,2202119,120
2021-12-18,CCITY,17257.474576271186,15694.5,2036382,118
2021-12-18,DCC1,21891.941176470587,18722.0,1488652,68
2021-12-18,IRE,18928.31683168317,17014.0,3823520,202
2021-12-18,IRE3,18913.285714285714,17328.0,529572,28
2021-12-18,NCITY,17065.0351758794,15417.0,3395942,199
2021-12-18,SCITY,15358.02027027027,16640.0,2272987,148
2021-12-18,WCITY1,16483.758333333335,15519.5,1978051,120
2021-12-19,CCITY,15550.915254237289,14314.5,1835008,118
2021-12-19,DCC1,20007.5,16350.0,1360510,68
2021-12-19,IRE,16634.851485148516,14481.5,3360240,202
2021-12-19,IRE3,16542.714285714286,14641.0,463196,28
2021-12-19,NCITY,15236.708542713568,13742.0,3032105,199
2021-12-19,SCITY,13518.727891156463,14895.0,1987253,147
2021-12-19,WCITY1,14598.891666666666,13457.0,1751867,120
2021-12-20,CCITY,17201.381355932204,15607.5,2029763,118
2021-12-20,DCC1,24239.25,19253.0,1648269,68
2021-12-20,IRE,21115.02475247525,18339.5,4265235,202
2021-12-20,IRE3,19669.214285714286,17904.5,550738,28
2021-12-20,NCITY,18058.467336683418,16405.0,3593635,199
2021-12-20,SCITY,15716.675675675675,17348.0,2326068,148
2021-12-20,WCITY1,17398.141666666666,16221.0,2087777,120
2021-12-21,CCITY,17106.127118644068,15578.5,2018523,118
2021-12-21,DCC1,24271.217391304348,19146.0,1674714,69
2021-12-21,IRE,21468.41584158416,18791.0,4336620,202
2021-12-21,IRE3,20175.60714285714,18867.5,564917,28
2021-12-21,NCITY,18185.43216080402,16313.0,3618901,199
2021-12-21,SCITY,15743.47972972973,17269.5,2330035,148
2021-12-21,WCITY1,17184.808333333334,16341.0,2062177,120
2021-12-22,CCITY,17047.415254237287,15263.5,2011595,118
2021-12-22,DCC1,24509.898550724636,19154.0,1691183,69
2021-12-22,IRE,21223.30693069307,18795.5,4287108,202
2021-12-22,IRE3,19899.464285714286,19017.5,557185,28
2021-12-22,NCITY,18191.32663316583,16836.0,3620074,199
2021-12-22,SCITY,15678.412162162162,16749.5,2320405,148
2021-12-22,WCITY1,17318.066666666666,16988.0,2078168,120
2021-12-23,CCITY,16555.084745762713,14501.5,1953500,118
2021-12-23,DCC1,23626.82608695652,18686.0,1630251,69
2021-12-23,IRE,20126.445544554455,18432.0,4065542,202
2021-12-23,IRE3,19086.714285714286,18573.0,534428,28
2021-12-23,NCITY,17855.954773869347,16396.0,3553335,199
2021-12-23,SCITY,14703.141891891892,15836.5,2176065,148
2021-12-23,WCITY1,16925.266666666666,16579.5,2031032,120
2021-12-24,CCITY,13957.271186440677,12554.5,1646958,118
2021-12-24,DCC1,19043.521739130436,14651.0,1314003,69
2021-12-24,IRE,15961.762376237624,14441.0,3224276,202
2021-12-24,IRE3,15916.357142857143,15249.0,445658,28
2021-12-24,NCITY,15006.678391959798,13720.0,2986329,199
2021-12-24,SCITY,11968.216216216217,13060.0,1771296,148
2021-12-24,WCITY1,14394.05,14113.0,1727286,120
2021-12-25,CCITY,6733.881355932203,5449.0,794598,118
2021-12-25,DCC1,9458.231884057972,7379.0,652618,69
2021-12-25,IRE,8471.836633663366,7140.5,1711311,202
2021-12-25,IRE3,7699.642857142857,6548.5,215590,28
2021-12-25,NCITY,8371.115577889448,7881.0,1665852,199
2021-12-25,SCITY,6372.216216216216,6032.5,943088,148
2021-12-25,WCITY1,8437.8,7499.0,1012536,120
2021-12-26,CCITY,9066.525423728814,7736.5,1069850,118
2021-12-26,DCC1,12737.36231884058,9935.0,878878,69
2021-12-26,IRE,10659.475247524753,8898.5,2153214,202
2021-12-26,IRE3,10484.25,9628.5,293559,28
2021-12-26,NCITY,9908.613065326634,9106.0,1971814,199
2021-12-26,SCITY,7420.743243243243,7202.5,1098270,148
2021-12-26,WCITY1,9577.05,8804.5,1149246,120
2021-12-27,CCITY,10698.830508474577,8959.5,1262462,118
2021-12-27,DCC1,15165.753623188406,12259.0,1046437,69
